id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
1653,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,290,2025-04-09 20:00:01,2025-04-09 22:20:15,140,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.6,53.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1654,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,289,2025-04-07 20:00:01,2025-04-07 22:21:33,141,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.6,53.6,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1655,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,288,2025-04-05 20:00:01,2025-04-05 22:20:05,140,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.4,53.4,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1656,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,287,2025-04-03 20:00:01,2025-04-03 22:15:47,135,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,67.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1657,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,286,2025-04-01 20:00:00,2025-04-01 22:24:05,144,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.6,53.6,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1658,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,285,2025-03-30 20:00:01,2025-03-30 22:15:48,135,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,68.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1659,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,284,2025-03-28 20:00:01,2025-03-28 22:11:01,131,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,69.0,0.0,0.0,53.8,53.8,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1660,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,283,2025-03-26 20:00:01,2025-03-26 22:11:56,131,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,69.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1661,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,282,2025-03-24 20:00:01,2025-03-24 22:14:24,134,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,69.0,0.0,0.0,54.2,54.2,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1662,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,281,2025-03-22 20:00:01,2025-03-22 22:20:21,140,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.6,53.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1663,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,280,2025-03-20 20:00:01,2025-03-20 22:22:48,142,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.6,53.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1664,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,279,2025-03-18 20:00:01,2025-03-18 22:27:00,146,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,66.0,0.0,0.0,53.7,53.7,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1665,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,278,2025-03-16 20:00:01,2025-03-16 22:06:58,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1666,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,277,2025-03-14 20:00:01,2025-03-14 22:07:43,127,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,54.1,54.1,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1667,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,276,2025-03-12 20:00:01,2025-03-12 22:09:50,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1668,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,275,2025-03-10 20:00:01,2025-03-10 22:10:14,130,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,54.1,54.1,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1669,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,274,2025-03-08 20:00:01,2025-03-08 22:07:13,127,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1670,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,273,2025-03-06 20:00:01,2025-03-06 22:05:49,125,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,69.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1671,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,272,2025-03-04 20:00:01,2025-03-04 21:57:51,117,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,69.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1672,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,271,2025-03-02 20:00:00,2025-03-02 21:49:20,109,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,70.0,0.0,0.0,53.8,53.8,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1673,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,270,2025-02-28 20:00:01,2025-02-28 22:01:38,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,70.0,0.0,0.0,54.2,54.2,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1674,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,269,2025-02-26 20:00:01,2025-02-26 22:09:43,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,71.0,0.0,0.0,53.9,53.9,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1675,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,268,2025-02-24 20:00:01,2025-02-24 22:10:16,130,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,71.0,0.0,0.0,54.1,54.1,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1676,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,267,2025-02-22 20:00:00,2025-02-22 22:08:11,128,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,71.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1677,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,266,2025-02-20 20:00:01,2025-02-20 22:10:57,130,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,71.0,0.0,0.0,53.9,53.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1678,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,265,2025-02-18 20:00:01,2025-02-18 22:14:55,134,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1679,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,264,2025-02-16 20:00:01,2025-02-16 22:15:32,135,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,69.0,0.0,0.0,53.8,53.9,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1680,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,263,2025-02-14 20:00:01,2025-02-14 22:19:09,139,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,54.1,54.1,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1681,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,262,2025-02-12 20:00:01,2025-02-12 22:23:48,143,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,54.3,54.3,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1682,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,261,2025-02-10 20:00:01,2025-02-10 22:23:58,143,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1683,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,260,2025-02-08 20:00:01,2025-02-08 22:21:22,141,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.9,53.9,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1684,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,259,2025-02-06 20:00:01,2025-02-06 22:19:30,139,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.9,53.9,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1685,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,258,2025-02-04 20:00:01,2025-02-04 22:13:35,133,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,54.2,54.2,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1686,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,257,2025-02-02 20:00:00,2025-02-02 22:04:34,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,70.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1687,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,256,2025-01-31 20:00:02,2025-01-31 22:03:12,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,70.0,0.0,0.0,53.9,53.9,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1688,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,255,2025-01-29 20:00:01,2025-01-29 22:04:30,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1689,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,254,2025-01-27 20:00:01,2025-01-27 22:04:53,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,70.0,0.0,0.0,54.1,54.1,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1690,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,253,2025-01-25 20:00:01,2025-01-25 22:04:41,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,69.0,0.0,0.0,54.3,54.4,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1691,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,252,2025-01-23 20:00:01,2025-01-23 22:05:38,125,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,70.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1692,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,251,2025-01-21 20:00:01,2025-01-21 22:04:55,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,70.0,0.0,0.0,54.1,54.1,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1693,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,250,2025-01-19 20:00:01,2025-01-19 22:02:27,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1694,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,249,2025-01-17 20:00:00,2025-01-17 22:00:21,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1695,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,248,2025-01-15 20:00:01,2025-01-15 22:03:30,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1696,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,247,2025-01-13 20:00:01,2025-01-13 22:03:53,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1697,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,246,2025-01-11 20:00:01,2025-01-11 22:03:31,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1698,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,245,2025-01-09 20:00:01,2025-01-09 22:01:56,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,53.8,53.9,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1699,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,244,2025-01-07 20:00:01,2025-01-07 22:03:49,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1700,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,243,2025-01-05 20:00:00,2025-01-05 22:02:39,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.2,54.2,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1701,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,242,2025-01-03 20:00:01,2025-01-03 22:01:26,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1702,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,241,2025-01-01 20:00:01,2025-01-01 22:02:55,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1703,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,240,2024-12-30 20:00:01,2024-12-30 22:00:33,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,71.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1704,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,239,2024-12-28 20:00:01,2024-12-28 22:02:52,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,54.1,54.2,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1705,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,238,2024-12-26 20:00:01,2024-12-26 22:03:11,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1706,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,237,2024-12-24 20:00:02,2024-12-24 22:03:45,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,53.9,53.9,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1707,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,236,2024-12-22 20:00:00,2024-12-22 22:02:37,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,54.2,54.2,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1708,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,235,2024-12-20 20:00:01,2024-12-20 22:02:32,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,54.0,53.9,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1709,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,234,2024-12-18 20:00:01,2024-12-18 22:03:19,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,72.0,0.0,0.0,53.9,53.9,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1710,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,233,2024-12-16 20:00:00,2024-12-16 22:04:00,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,53.9,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1711,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,232,2024-12-14 20:00:00,2024-12-14 22:04:16,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1712,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,231,2024-12-12 20:00:01,2024-12-12 22:04:53,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1713,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,230,2024-12-10 20:00:00,2024-12-10 22:05:51,125,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1714,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,229,2024-12-08 20:00:00,2024-12-08 22:03:31,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1715,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,228,2024-12-06 20:00:01,2024-12-06 22:04:43,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,54.2,54.1,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1716,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,227,2024-12-04 20:00:01,2024-12-04 22:05:51,125,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,72.0,0.0,0.0,53.9,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1717,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,226,2024-12-02 20:00:01,2024-12-02 22:06:35,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1718,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,225,2024-11-30 20:00:01,2024-11-30 22:06:09,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,54.2,54.2,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1719,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,224,2024-11-28 20:00:01,2024-11-28 22:06:23,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1720,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,223,2024-11-26 20:00:01,2024-11-26 22:06:23,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1721,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,222,2024-11-24 20:00:01,2024-11-24 22:03:45,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,54.4,54.4,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1722,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,221,2024-11-22 20:00:01,2024-11-22 22:04:12,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,73.0,0.0,0.0,54.3,54.3,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1723,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,220,2024-11-20 20:00:01,2024-11-20 22:06:28,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,73.0,0.0,0.0,53.8,53.8,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1724,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,219,2024-11-18 20:00:01,2024-11-18 22:06:39,126,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,73.0,0.0,0.0,54.0,54.0,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1725,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,218,2024-11-16 20:00:00,2024-11-16 22:04:26,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,73.0,0.0,0.0,54.1,54.1,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1726,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,217,2024-11-14 20:00:01,2024-11-14 22:08:03,128,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,54.2,54.2,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1727,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,216,2024-11-12 20:00:01,2024-11-12 22:09:35,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,73.0,0.0,0.0,54.3,54.3,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1728,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,215,2024-11-10 20:00:01,2024-11-10 22:09:25,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1729,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,214,2024-11-08 20:00:01,2024-11-08 22:09:49,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,72.0,0.0,0.0,53.8,53.8,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1730,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,213,2024-11-06 20:00:01,2024-11-06 22:09:25,129,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,72.0,0.0,0.0,53.8,53.8,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1731,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,212,2024-11-04 20:00:01,2024-11-04 22:11:34,131,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,72.0,0.0,0.0,54.0,54.0,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1732,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,211,2024-11-02 20:00:01,2024-11-02 22:11:26,131,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,72.0,0.0,0.0,54.1,54.1,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1733,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,210,2024-10-31 20:00:01,2024-10-31 22:12:34,132,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.9,53.9,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1734,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,209,2024-10-29 20:00:01,2024-10-29 22:12:54,132,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,54.1,54.1,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
