id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
12582,10.60.27.116,HEN.Berh_SoyoliinTuv,352,2025-08-30 20:00:01,2025-08-30 21:18:15,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,83.0,0.0,0.0,53.61,53.43,0.0,0.0,46.42,46.23,0.0,0.0,,,,,,,,,LEAD_ACID,
12583,10.60.27.116,HEN.Berh_SoyoliinTuv,353,2025-09-01 20:00:01,2025-09-01 21:06:47,67,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,83.0,0.0,0.0,53.59,53.37,0.0,0.0,46.4,46.18,0.0,0.0,,,,,,,,,LEAD_ACID,
12584,10.60.27.116,HEN.Berh_SoyoliinTuv,354,2025-09-03 20:00:01,2025-09-03 21:02:56,63,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,84.0,0.0,0.0,53.59,53.41,0.0,0.0,46.35,46.04,0.0,0.0,,,,,,,,,LEAD_ACID,
12585,10.60.27.116,HEN.Berh_SoyoliinTuv,355,2025-09-05 20:00:01,2025-09-05 21:09:45,70,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,83.0,0.0,0.0,53.54,53.35,0.0,0.0,46.4,46.18,0.0,0.0,,,,,,,,,LEAD_ACID,
12586,10.60.27.116,HEN.Berh_SoyoliinTuv,356,2025-09-07 20:00:01,2025-09-07 21:03:18,63,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,84.0,0.0,0.0,53.44,53.26,0.0,0.0,46.46,46.45,0.0,0.0,,,,,,,,,LEAD_ACID,
12587,10.60.27.116,HEN.Berh_SoyoliinTuv,357,2025-09-09 20:00:00,2025-09-09 21:04:57,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,83.0,0.0,0.0,53.59,53.38,0.0,0.0,46.28,46.11,0.0,0.0,,,,,,,,,LEAD_ACID,
12588,10.60.27.116,HEN.Berh_SoyoliinTuv,358,2025-09-11 20:00:01,2025-09-11 21:45:57,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.24,53.02,0.0,0.0,48.46,48.31,0.0,0.0,,,,,,,,,LEAD_ACID,
12589,10.60.27.116,HEN.Berh_SoyoliinTuv,359,2025-09-13 20:00:00,2025-09-13 21:44:36,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.56,53.38,0.0,0.0,48.94,48.75,0.0,0.0,,,,,,,,,LEAD_ACID,
12590,10.60.27.116,HEN.Berh_SoyoliinTuv,360,2025-09-15 20:00:01,2025-09-15 21:48:09,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.56,53.38,0.0,0.0,49.13,48.95,0.0,0.0,,,,,,,,,LEAD_ACID,
12591,10.60.27.116,HEN.Berh_SoyoliinTuv,361,2025-09-17 20:00:01,2025-09-17 21:53:35,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.56,53.38,0.0,0.0,49.29,49.06,0.0,0.0,,,,,,,,,LEAD_ACID,
12592,10.60.27.116,HEN.Berh_SoyoliinTuv,362,2025-09-19 20:00:01,2025-09-19 21:52:07,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.59,53.37,0.0,0.0,49.2,49.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12593,10.60.27.116,HEN.Berh_SoyoliinTuv,363,2025-09-21 20:00:01,2025-09-21 21:55:42,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.61,53.42,0.0,0.0,49.29,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
12594,10.60.27.116,HEN.Berh_SoyoliinTuv,364,2025-09-23 20:00:01,2025-09-23 21:56:10,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.41,53.19,0.0,0.0,49.22,49.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12595,10.60.27.116,HEN.Berh_SoyoliinTuv,365,2025-09-25 20:00:01,2025-09-25 21:56:28,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.38,53.2,0.0,0.0,49.17,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,
12596,10.60.27.116,HEN.Berh_SoyoliinTuv,366,2025-09-27 20:00:00,2025-09-27 21:59:30,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.4,53.17,0.0,0.0,49.22,49.07,0.0,0.0,,,,,,,,,LEAD_ACID,
12597,10.60.27.116,HEN.Berh_SoyoliinTuv,367,2025-09-29 20:00:01,2025-09-29 21:57:08,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,52.87,52.67,0.0,0.0,49.16,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,
12598,10.60.27.116,HEN.Berh_SoyoliinTuv,368,2025-10-01 20:00:01,2025-10-01 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,66.0,0.0,0.0,53.26,53.04,0.0,0.0,49.34,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,
12599,10.60.27.116,HEN.Berh_SoyoliinTuv,369,2025-10-03 20:00:01,2025-10-03 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,66.0,0.0,0.0,53.21,53.02,0.0,0.0,49.26,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
12600,10.60.27.116,HEN.Berh_SoyoliinTuv,370,2025-10-05 20:00:02,2025-10-05 21:59:09,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,52.77,52.53,0.0,0.0,49.22,49.03,0.0,0.0,,,,,,,,,LEAD_ACID,
12601,10.60.27.116,HEN.Berh_SoyoliinTuv,371,2025-10-07 20:00:02,2025-10-07 21:56:01,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.13,52.92,0.0,0.0,49.16,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12602,10.60.27.116,HEN.Berh_SoyoliinTuv,372,2025-10-09 20:00:01,2025-10-09 21:55:45,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.46,53.23,0.0,0.0,49.16,48.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12603,10.60.27.116,HEN.Berh_SoyoliinTuv,373,2025-10-11 20:00:01,2025-10-11 21:53:54,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.56,53.38,0.0,0.0,49.13,48.99,0.0,0.0,,,,,,,,,LEAD_ACID,
12604,10.60.27.116,HEN.Berh_SoyoliinTuv,374,2025-10-13 20:00:01,2025-10-13 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.39,53.19,0.0,0.0,49.23,49.05,0.0,0.0,,,,,,,,,LEAD_ACID,
12605,10.60.27.116,HEN.Berh_SoyoliinTuv,375,2025-10-15 20:00:01,2025-10-15 21:55:09,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.6,53.42,0.0,0.0,49.13,48.94,0.0,0.0,,,,,,,,,LEAD_ACID,
12606,10.60.27.116,HEN.Berh_SoyoliinTuv,376,2025-10-17 20:00:01,2025-10-17 20:06:46,7,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,98.0,98.0,0.0,0.0,53.67,53.47,0.0,0.0,50.88,50.7,0.0,0.0,,,,,,,,,LEAD_ACID,
12607,10.60.27.116,HEN.Berh_SoyoliinTuv,377,2025-10-19 20:00:01,2025-10-19 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,53.85,53.67,0.0,0.0,49.33,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,
12608,10.60.27.116,HEN.Berh_SoyoliinTuv,378,2025-10-21 20:00:00,2025-10-21 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.72,53.55,0.0,0.0,49.5,49.34,0.0,0.0,,,,,,,,,LEAD_ACID,
12609,10.60.27.116,HEN.Berh_SoyoliinTuv,379,2025-10-23 20:00:01,2025-10-23 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.56,53.36,0.0,0.0,49.52,49.35,0.0,0.0,,,,,,,,,LEAD_ACID,
12610,10.60.27.116,HEN.Berh_SoyoliinTuv,380,2025-10-25 20:00:01,2025-10-25 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,53.35,53.17,0.0,0.0,49.31,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
12611,10.60.27.116,HEN.Berh_SoyoliinTuv,381,2025-10-27 20:00:03,2025-10-27 21:53:50,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.14,52.94,0.0,0.0,49.16,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12612,10.60.27.116,HEN.Berh_SoyoliinTuv,382,2025-10-29 20:00:00,2025-10-29 21:53:03,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.58,53.38,0.0,0.0,49.2,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12613,10.60.27.116,HEN.Berh_SoyoliinTuv,383,2025-10-31 20:00:01,2025-10-31 21:54:08,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.32,53.11,0.0,0.0,49.09,48.91,0.0,0.0,,,,,,,,,LEAD_ACID,
12614,10.60.27.116,HEN.Berh_SoyoliinTuv,384,2025-11-02 20:00:01,2025-11-02 21:53:22,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.14,52.93,0.0,0.0,49.18,49.0,0.0,0.0,,,,,,,,,LEAD_ACID,
12615,10.60.27.116,HEN.Berh_SoyoliinTuv,385,2025-11-04 20:00:00,2025-11-04 21:55:28,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.38,53.19,0.0,0.0,49.16,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12616,10.60.27.116,HEN.Berh_SoyoliinTuv,386,2025-11-06 20:00:00,2025-11-06 21:56:22,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.29,53.11,0.0,0.0,49.25,49.02,0.0,0.0,,,,,,,,,LEAD_ACID,
12617,10.60.27.116,HEN.Berh_SoyoliinTuv,387,2025-11-08 20:00:00,2025-11-08 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,53.44,53.27,0.0,0.0,49.49,49.32,0.0,0.0,,,,,,,,,LEAD_ACID,
12618,10.60.27.116,HEN.Berh_SoyoliinTuv,388,2025-11-10 20:00:00,2025-11-10 21:55:37,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.38,53.2,0.0,0.0,49.24,49.04,0.0,0.0,,,,,,,,,LEAD_ACID,
12619,10.60.27.116,HEN.Berh_SoyoliinTuv,389,2025-11-12 20:00:01,2025-11-12 21:58:09,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.44,53.27,0.0,0.0,49.16,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,
12620,10.60.27.116,HEN.Berh_SoyoliinTuv,390,2025-11-14 20:00:01,2025-11-14 21:58:07,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.2,53.02,0.0,0.0,49.19,48.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12621,10.60.27.116,HEN.Berh_SoyoliinTuv,391,2025-11-16 20:00:01,2025-11-16 21:48:01,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.96,53.74,0.0,0.0,49.13,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12622,10.60.27.116,HEN.Berh_SoyoliinTuv,392,2025-11-18 20:00:01,2025-11-18 21:55:28,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.73,53.52,0.0,0.0,49.27,49.09,0.0,0.0,,,,,,,,,LEAD_ACID,
12623,10.60.27.116,HEN.Berh_SoyoliinTuv,393,2025-11-20 20:00:01,2025-11-20 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,66.0,0.0,0.0,53.52,53.32,0.0,0.0,49.15,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,
12624,10.60.27.116,HEN.Berh_SoyoliinTuv,394,2025-11-22 20:00:01,2025-11-22 21:56:19,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.55,53.32,0.0,0.0,49.09,48.9,0.0,0.0,,,,,,,,,LEAD_ACID,
12625,10.60.27.116,HEN.Berh_SoyoliinTuv,395,2025-11-24 20:00:01,2025-11-24 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.48,53.27,0.0,0.0,49.31,49.11,0.0,0.0,,,,,,,,,LEAD_ACID,
12626,10.60.27.116,HEN.Berh_SoyoliinTuv,396,2025-11-26 20:00:01,2025-11-26 21:56:45,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.67,53.45,0.0,0.0,49.25,49.07,0.0,0.0,,,,,,,,,LEAD_ACID,
12627,10.60.27.116,HEN.Berh_SoyoliinTuv,397,2025-11-28 20:00:01,2025-11-28 21:56:46,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.6,53.42,0.0,0.0,49.14,48.99,0.0,0.0,,,,,,,,,LEAD_ACID,
12628,10.60.27.116,HEN.Berh_SoyoliinTuv,398,2025-11-30 20:00:01,2025-11-30 21:54:14,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.73,53.55,0.0,0.0,49.1,48.92,0.0,0.0,,,,,,,,,LEAD_ACID,
12629,10.60.27.116,HEN.Berh_SoyoliinTuv,399,2025-12-02 20:00:01,2025-12-02 21:53:17,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.47,53.26,0.0,0.0,49.12,48.94,0.0,0.0,,,,,,,,,LEAD_ACID,
12630,10.60.27.116,HEN.Berh_SoyoliinTuv,400,2025-12-04 20:00:01,2025-12-04 21:54:45,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.95,53.74,0.0,0.0,49.22,49.09,0.0,0.0,,,,,,,,,LEAD_ACID,
12631,10.60.27.116,HEN.Berh_SoyoliinTuv,401,2025-12-06 20:00:01,2025-12-06 21:47:51,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.76,53.55,0.0,0.0,49.18,48.95,0.0,0.0,,,,,,,,,LEAD_ACID,
12632,10.60.27.116,HEN.Berh_SoyoliinTuv,402,2025-12-08 20:00:01,2025-12-08 21:54:46,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.77,53.56,0.0,0.0,49.2,49.03,0.0,0.0,,,,,,,,,LEAD_ACID,
12633,10.60.27.116,HEN.Berh_SoyoliinTuv,403,2025-12-10 20:00:00,2025-12-10 21:56:02,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.74,53.56,0.0,0.0,49.18,49.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12634,10.60.27.116,HEN.Berh_SoyoliinTuv,404,2025-12-12 20:00:01,2025-12-12 21:57:38,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.79,53.62,0.0,0.0,49.13,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12635,10.60.27.116,HEN.Berh_SoyoliinTuv,405,2025-12-14 20:00:01,2025-12-14 21:56:41,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.89,53.67,0.0,0.0,49.21,49.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12636,10.60.27.116,HEN.Berh_SoyoliinTuv,406,2025-12-16 20:00:00,2025-12-16 21:56:29,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.79,53.64,0.0,0.0,49.17,48.99,0.0,0.0,,,,,,,,,LEAD_ACID,
12637,10.60.27.116,HEN.Berh_SoyoliinTuv,407,2025-12-18 20:00:01,2025-12-18 21:59:48,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.48,53.27,0.0,0.0,49.23,49.08,0.0,0.0,,,,,,,,,LEAD_ACID,
12638,10.60.27.116,HEN.Berh_SoyoliinTuv,408,2025-12-20 20:00:01,2025-12-20 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,66.0,0.0,0.0,54.05,53.84,0.0,0.0,49.25,49.13,0.0,0.0,,,,,,,,,LEAD_ACID,
12639,10.60.27.116,HEN.Berh_SoyoliinTuv,409,2025-12-22 20:00:01,2025-12-22 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.85,53.63,0.0,0.0,49.54,49.37,0.0,0.0,,,,,,,,,LEAD_ACID,
12640,10.60.27.116,HEN.Berh_SoyoliinTuv,410,2025-12-24 20:00:01,2025-12-24 22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,67.0,0.0,0.0,54.09,53.9,0.0,0.0,49.44,49.24,0.0,0.0,,,,,,,,,LEAD_ACID,
12641,10.60.27.116,HEN.Berh_SoyoliinTuv,411,2025-12-26 20:00:01,2025-12-26 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.48,53.67,0.0,0.0,49.58,49.37,0.0,0.0,,,,,,,,,LEAD_ACID,
12642,10.60.27.116,HEN.Berh_SoyoliinTuv,412,2025-12-28 20:00:01,2025-12-28 22:00:05,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.85,53.67,0.0,0.0,49.45,49.33,0.0,0.0,,,,,,,,,LEAD_ACID,
12643,10.60.27.116,HEN.Berh_SoyoliinTuv,413,2025-12-30 20:00:00,2025-12-30 22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,54.03,53.84,0.0,0.0,49.31,49.13,0.0,0.0,,,,,,,,,LEAD_ACID,
12644,10.60.27.116,HEN.Berh_SoyoliinTuv,414,2026-01-01 20:00:01,2026-01-01 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.86,53.68,0.0,0.0,49.49,49.32,0.0,0.0,,,,,,,,,LEAD_ACID,
12645,10.60.27.116,HEN.Berh_SoyoliinTuv,415,2026-01-03 20:00:01,2026-01-03 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.81,53.56,0.0,0.0,49.32,49.08,0.0,0.0,,,,,,,,,LEAD_ACID,
12646,10.60.27.116,HEN.Berh_SoyoliinTuv,416,2026-01-05 20:00:01,2026-01-05 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.7,53.48,0.0,0.0,49.59,49.41,0.0,0.0,,,,,,,,,LEAD_ACID,
12647,10.60.27.116,HEN.Berh_SoyoliinTuv,417,2026-01-07 20:00:01,2026-01-07 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.85,53.68,0.0,0.0,49.3,49.13,0.0,0.0,,,,,,,,,LEAD_ACID,
12648,10.60.27.116,HEN.Berh_SoyoliinTuv,418,2026-01-09 20:00:01,2026-01-09 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.72,53.46,0.0,0.0,49.63,49.46,0.0,0.0,,,,,,,,,LEAD_ACID,
12649,10.60.27.116,HEN.Berh_SoyoliinTuv,419,2026-01-11 20:00:00,2026-01-11 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.97,53.78,0.0,0.0,49.47,49.27,0.0,0.0,,,,,,,,,LEAD_ACID,
12650,10.60.27.116,HEN.Berh_SoyoliinTuv,420,2026-01-13 20:00:01,2026-01-13 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.96,53.75,0.0,0.0,49.38,49.22,0.0,0.0,,,,,,,,,LEAD_ACID,
12651,10.60.27.116,HEN.Berh_SoyoliinTuv,421,2026-01-15 20:00:01,2026-01-15 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.84,53.62,0.0,0.0,49.5,49.35,0.0,0.0,,,,,,,,,LEAD_ACID,
12652,10.60.27.116,HEN.Berh_SoyoliinTuv,422,2026-01-17 20:00:01,2026-01-17 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.79,53.58,0.0,0.0,49.38,49.23,0.0,0.0,,,,,,,,,LEAD_ACID,
12653,10.60.27.116,HEN.Berh_SoyoliinTuv,423,2026-01-19 20:00:00,2026-01-19 21:51:29,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,54.53,54.32,0.0,0.0,49.01,48.83,0.0,0.0,,,,,,,,,LEAD_ACID,
12654,10.60.27.116,HEN.Berh_SoyoliinTuv,424,2026-01-21 20:00:00,2026-01-21 21:56:06,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,54.25,54.07,0.0,0.0,49.21,48.99,0.0,0.0,,,,,,,,,LEAD_ACID,
12655,10.60.27.116,HEN.Berh_SoyoliinTuv,425,2026-01-23 20:00:01,2026-01-23 21:52:14,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.98,53.9,0.0,0.0,49.11,48.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12656,10.60.27.116,HEN.Berh_SoyoliinTuv,426,2026-01-25 20:00:01,2026-01-25 21:46:24,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.91,53.71,0.0,0.0,49.13,48.95,0.0,0.0,,,,,,,,,LEAD_ACID,
12657,10.60.27.116,HEN.Berh_SoyoliinTuv,427,2026-01-27 20:00:01,2026-01-27 21:54:42,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,54.02,53.81,0.0,0.0,49.1,48.97,0.0,0.0,,,,,,,,,LEAD_ACID,
12658,10.60.27.116,HEN.Berh_SoyoliinTuv,428,2026-01-29 20:00:01,2026-01-29 21:53:49,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.86,53.67,0.0,0.0,49.12,48.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12659,10.60.27.116,HEN.Berh_SoyoliinTuv,429,2026-01-31 20:00:01,2026-01-31 21:48:37,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.88,53.67,0.0,0.0,49.22,49.05,0.0,0.0,,,,,,,,,LEAD_ACID,
12660,10.60.27.116,HEN.Berh_SoyoliinTuv,430,2026-02-02 20:00:01,2026-02-02 21:52:36,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.72,53.54,0.0,0.0,49.27,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
12661,10.60.27.116,HEN.Berh_SoyoliinTuv,431,2026-02-04 20:00:01,2026-02-04 21:49:51,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.89,53.67,0.0,0.0,49.14,48.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12662,10.60.27.116,HEN.Berh_SoyoliinTuv,432,2026-02-06 20:00:01,2026-02-06 21:56:31,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.96,53.78,0.0,0.0,49.32,49.15,0.0,0.0,,,,,,,,,LEAD_ACID,
12663,10.60.27.116,HEN.Berh_SoyoliinTuv,433,2026-02-08 20:00:02,2026-02-08 21:47:48,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.29,53.13,0.0,0.0,49.25,49.09,0.0,0.0,,,,,,,,,LEAD_ACID,
12664,10.60.27.116,HEN.Berh_SoyoliinTuv,434,2026-02-10 20:00:04,2026-02-10 22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,52.84,52.66,0.0,0.0,49.49,49.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12665,10.60.27.116,HEN.Berh_SoyoliinTuv,435,2026-02-12 20:00:01,2026-02-12 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.28,53.07,0.0,0.0,49.42,49.23,0.0,0.0,,,,,,,,,LEAD_ACID,
12666,10.60.27.116,HEN.Berh_SoyoliinTuv,436,2026-02-14 20:00:01,2026-02-14 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,54.43,54.27,0.0,0.0,49.36,49.19,0.0,0.0,,,,,,,,,LEAD_ACID,
